EPS,forecasted_eps,noOfEsts,after_total_returns,before_total_returns
0.15,0.17,4,-0.079625306,0.071766597
0.62,0.59,8,-0.00399468,0.016717838
0.64,0.63,16,-0.070225555,0.11188412
0.55,0.54,9,0.03861221,0.012497506
1.07,1.09,10,-0.01460099,-0.023838417
2.94,2.74,8,0.027278361,0.018177778
2.79,2.36,8,-0.0106275,0.05681818
1.13,1.09,5,0.032232072,0.008661412
1.4,1.29,7,0.008341788,0.038930295
0.6,0.58,1,-0.038055951,0.024081425
0.46,0.48,1,-0.01664354,0.011566771
-0.01,0.19,1,-0.068345324,0.08627451
-0.52,-0.01,1,-0.054545455,0.023801173
-0.04,-0.06,2,-0.125307125,-0.00990099
1.23,1.17,4,0.006736912,-0.005489783
1.04,0.98,2,0.02024767,0.014523227
1.36,1.26,9,0.078820701,0.065766058
368.52,0.3,2,-0.021527995,0.007364727
0.08,0.1,1,0.046511668,-0.018895253
0.44,0.32,4,0.080129502,0.022401044
1.39,1.35,9,0.058057112,-0.035589317
2.42,2.05,11,-0.05544906,-0.01200219
-0.11,-0.18,6,0.055903049,-0.032693306
2.04,0.5,2,-0.017898652,-0.005452821
2.04,0.01,1,-0.022526707,-0.00167344
1.79,-0.45,2,-0.007608034,-0.047439977
0.19,0.18,7,0.045917213,-0.008797009
1.79,-0.26,1,-0.015242934,-0.038379531
0.3,0.27,3,-0.051562009,0.023890774
0.82,0.81,10,-0.000175573,-0.028422868
5.78,5.87,4,0.030355468,-0.0240195
0.51,-0.08,2,0.103262845,0.02375296
0.16,0.12,2,-0.008072652,-0.035190666
-0.05,-0.14,4,-0.042563143,-0.014103731
-1.23,-1.28,6,-0.007712082,0.31120332
-0.37,-0.31,7,0.195114773,-0.005859994
0.04,0.08,2,0.029911231,-0.019575856
-0.4,-0.47,4,0.399794186,0.046812177
1.87,1.77,8,-0.066540281,0.014428234
0.61,0.59,13,-0.068753649,-0.052505248
0.7,0.69,1,0.035246994,0.006053074
1.28,1.24,15,0.017592484,-0.091355269
2.7,0.83,2,0.048347107,0.003253796
0.12,0.1,12,-0.042505593,-0.037735849
0.11,0.12,3,-0.065138721,-0.015873016
0.32,0.31,6,-0.064665306,-0.078136244
-0.03,-0.06,1,0.059375,-0.021604938
0.68,0.65,6,0.107289096,-0.042019939
0.3,0.28,1,0.072661217,0.016179541
0.02,-0.02,2,0.004172462,0.01829653
0.29,0.23,2,0.019230755,-0.021907218
0.12,0.06,3,-0.028652788,-0.116908243
1.2,1.24,9,-0.077677235,0.001366131
0.64,0.62,3,0.173587513,-0.038220511
-0.56,-0.5,5,0.145412844,-0.0315
-0.1,0.01,2,-0.008695723,0.075000005
-0.05,0.08,1,0.010589971,0.023842387
0.43,0.51,10,-0.022790892,0.018709684
-0.12,-0.08,3,-0.029673591,-0.141772152
-0.14,-0.38,4,-0.008360066,0.053810567
0.09,0.12,1,0.035264463,-0.012807911
0.32,0.32,3,0.029253337,-0.029066784
0.55,0.49,3,-0.040833121,-0.041242999
0.08,0.2,2,-0.0448738,-0.017227335
1.1,0.98,2,0.073463269,-0.012438918
0.87,0.66,3,0.02885821,-0.027126999
0.77,0.78,4,0.080508475,0.010416667
1.68,1.49,7,-0.048885559,-0.01627994
0.07,0.04,1,-0.028583438,0.004374453
1.09,1.29,1,0.131695807,-0.035195349
0.77,0.75,5,0.022649454,-0.016841951
0.11,0.02,3,0.051158301,0.005988024
-0.04,0.02,2,0.001690591,-0.006872848
0.84,0.76,2,-0.015653216,-0.018425851
0.16,0.18,2,-0.126279863,-0.079545455
0.94,0.27,1,0.015384615,0.004132231
-0.31,-0.22,5,0.110410095,0.021885522
0.31,0.27,4,0.074626833,-0.05193582
-0.95,0.04,1,-0.189873418,-0.092724679
0.25,0.23,3,0.024350732,-0.017543934
-1.07,-1.25,2,0.133333333,-0.011529126
0.16,0.13,4,0.057644113,0.027322495
-0.41,-0.48,6,0.16194332,-0.018181818
0.57,0.4,2,0.035182679,-0.020810908
0.37,0.23,1,0.116363636,-0.015570934
0.3,0.27,3,-0.023941097,0.00816989
-0.25,-0.22,2,0.098901099,-0.072543618
0.31,0.37,3,0.017227862,-0.063272696
1.31,0.99,2,-0.036423845,-0.018835596
0.24,0.21,4,0.089552239,-0.070826306
-0.17,-0.06,6,-0.033568905,-0.05893019
-1.59,-1.48,5,0.075193681,-0.012444905
-0.42,-0.34,3,-0.043478261,0.023328149
0.04,0.03,1,-0.073684211,0.032967033
-0.13,-0.13,4,0.081683168,-0.038659794
-0.78,-0.72,4,0.102661597,-0.0609319
-0.11,-0.14,5,-0.013655462,0.007334963
0.05,-0.06,2,0.337931034,0.119266055
-0.12,-0.02,1,0.053932584,-0.019438445
-0.15,-0.16,2,-0.25,0.03030303
0.41,0.4,1,0.057894478,-0.000926376
-1.71,-1.98,4,0.047149894,-0.040381791
-0.58,-0.66,1,0.118435754,-0.001219512
-0.26,-0.18,2,-0.005754759,0.017201302
-0.91,-1.05,1,-0.003968259,0.012448059
-0.08,0.01,1,0.018181818,-0.015873016
-0.21,-0.28,1,0.082214765,-0.029929577
-3.48,0.2,1,0.033013845,0.005385084
-0.96,-1.41,1,0.001089325,-0.235418555
0.89,-0.23,1,-0.108436302,-0.067941821
-0.78,-0.82,3,-0.156285391,0.075
1.57,1.46,10,0.027147771,0.034090913
0.43,0.43,3,-0.105304624,-0.04162488
-0.14,-0.13,3,-0.13059041,-0.053311798
0.31,0.27,3,-0.044586022,-0.019672146
0.03,0.06,1,-0.06372549,0.045070421
-0.2,-0.19,1,-0.04832184,-0.015948052
2.34,2.17,10,0.044604517,-0.008043868
0.94,0.9,10,0.008183501,0.011253163
0.81,0.75,6,0.019594992,0.024966771
-0.21,-0.28,7,0.058814902,-0.123786982
1.15,0.95,15,0.021331652,-0.026917856
1.9,1.73,5,-0.007058665,0.003868613
0.74,0.72,3,-0.058367516,0.023605154
0.85,0.85,2,-0.029597965,-0.000450132
0.75,0.74,10,0.057398983,-0.034867142
1.39,1.32,9,-0.019162003,0.026214328
1.23,1.2,11,0.036328321,-0.030275061
1.27,1.27,10,0.016171393,-0.020734761
0.81,0.8,6,-0.018312109,0.03256868
2.69,2.14,3,-0.052001578,-0.068957855
1.18,0.99,1,-0.021568627,0.026653171
1.4,1.37,7,-0.017205931,-0.039858833
1.02,0.78,4,0.03803784,-0.007753555
1.06,1.01,8,0.025694633,-0.027202416
0.83,0.78,9,-0.01301745,0.039491659
0.76,0.75,5,0.034482773,0.015118061
4.14,3.67,9,-0.005224738,0.009788052
0.73,0.66,7,0.026874333,0.004313008
1.15,1.15,8,-0.000755689,-0.01235742
0.34,0.37,11,-0.024384621,0.022232308
1.23,1.37,5,-0.018162581,-0.051920748
0.68,0.67,7,0.018609941,0.003554681
-0.04,-0.01,4,-0.096601073,-0.143288084
0.54,0.36,4,0.094965857,-0.068725729
0.62,0.53,6,0.007717782,-0.037506903
0.44,0.44,3,-0.005796231,-0.00153848
0.73,0.71,8,-0.002269076,0.032890855
0.58,0.56,10,-0.052136133,0.034216867
0.58,0.59,11,0.00795756,-0.042477426
2.25,1.09,10,0.098245039,-0.02956456
0.54,0.6,1,-0.025257625,-0.003796974
1.58,1.56,10,-0.000385088,-0.028646451
0.59,0.52,6,0.006986028,0.069816643
19.97,8.49,3,-0.0157865,0.016406616
0.75,0.76,10,-0.04303226,0.030548287
0.13,0.04,2,0.013111755,-0.023494233
1.13,1.06,11,-0.014782973,0.031584948
0.33,0.32,5,0.00744285,-0.020861555
-0.25,-0.26,6,0.044888598,-0.07893864
0.27,0.26,7,0,-0.016683015
6.95,6.44,4,0.021358814,0.037624309
0.97,0.97,3,-0.017884201,-0.020881676
0.72,0.48,11,-0.022919032,-0.053272636
0.54,0.39,5,0.005231111,-0.00448587
2.24,2.22,4,-0.006221309,-0.063387339
2.67,2.55,5,-0.038481602,-0.047349649
1.32,1.28,7,-0.047247934,0.014475677
1.7,1.83,2,-0.171831777,0.025988691
1.54,1.39,5,0.074893288,0.019429863
-0.32,0.48,6,0.032411054,0.070709149
-0.07,-0.18,8,0.023513871,-0.052994069
0.45,0.44,8,0.010454203,-0.004494558
2.2,2.02,8,-0.023998885,0.007400297
1.01,0.87,4,-0.024196036,0.033998041
0.74,0.75,4,-0.075193089,0.04077669
3.21,3.36,1,0.014058577,-0.014536644
0.6,0.37,1,-0.039706786,0.003094048
0.22,0.28,2,0.033321271,-0.026369882
1.13,1.03,5,0.011931753,0.010629097
0.51,0.5,8,-0.015513721,-0.032339582
1.01,1.04,5,0.031640907,-0.013235298
0.5,0.69,1,-0.003861919,-0.002709177
0.02,-0.06,4,0.103542234,-0.027472527
0.28,0.23,2,0.007642563,-0.067581837
1.19,1.33,1,0.06512502,0.039353419
0.28,0.34,5,-0.137995735,-0.015428305
0.01,0,4,0.075899458,-0.12227254
1.11,1.08,3,0.031149294,0.041902596
1,0.78,7,0.124349836,0.001071352
-0.61,-0.41,1,0.0592723,-0.034313725
0.53,0.43,3,0.039082265,0.002631579
0.76,0.75,3,0.015313932,0.09003216
0.61,0.59,7,0.042611073,-0.002782942
-0.45,-2.3,1,-0.162044251,-0.169189189
0.76,0.66,4,0.006123001,-0.042076506
0.42,0.4,3,0.023171549,0.035164877
1.09,1.07,3,0.0651782,0.037892661
0.33,0.25,4,-0.073671855,-0.031714837
0.15,0.2,5,-0.008645535,0.066416364
0.98,0.9,9,-0.039625931,-0.036726366
0.9,0.68,1,0.073750271,-0.001890721
0.4,0.36,4,0.026229508,-0.030199708
0.86,0.63,1,-0.024177958,-0.038105048
1.12,0.99,6,0.013713848,0
0.03,0.16,4,-0.059488679,-0.080717469
0.36,0.31,5,0.020081966,-0.017404468
0.62,0.62,14,0.057287094,0.008088979
0.58,0.58,9,0.030878493,0.07173628
0.63,0.61,4,-0.021329987,0.031997305
0.58,0.51,4,0.010468446,0.000800863
0.4,0.27,1,-0.012875536,-0.008658009
1.22,1.08,1,-0.16183837,-0.017094021
0.65,0.81,11,0.032816955,0.001225276
0.48,0.41,4,0.059461242,-0.006091026
0.6,0.59,3,-0.008677678,0.027432502
0.65,0.65,1,-0.0008646,-0.050888937
0.12,0.13,2,0.129807692,0.082051282
0.42,0.22,1,0.031393187,0.027042141
0.17,-0.15,2,0.12195122,-0.008203678
0.09,0.13,2,0,-0.028571357
-0.23,-0.07,5,0.058175736,0.05349182
-0.14,-0.03,2,0,-0.033707865
0.43,0.37,2,0.019915491,-0.005639085
2.26,1.95,4,0.013331804,0.026232404
0.11,0.16,1,0.026666667,-0.037337662
0.39,0.27,1,0.054982818,-0.10877193
0.74,0.6,2,-0.035766143,-0.050827136
0.58,0.59,3,0.054945055,-0.002283105
-0.3,-0.47,1,-0.126068391,0.086601345
0.22,0.34,1,-0.034520995,-0.03446891
-0.1,-0.09,2,0.006783436,-0.091683168
0.24,0.25,7,0.008408775,-0.003981445
0.12,-0.14,1,0.088425593,-0.020576132
0.49,0.57,3,-0.060779189,0.002635705
0.18,0.17,3,-0.027561986,-0.034810116
0.32,0.35,4,-0.035433035,-0.035461017
-0.1,-0.07,2,-0.122102851,0.003467084
-0.15,-0.14,7,0.039215711,-0.080851056
-0.39,-0.21,11,0,-0.004901961
0.64,0.68,10,-0.081206489,0.025133297
0.34,0.69,1,-0.034635601,-0.001086449
0.78,0.82,1,0.02748987,-0.021953887
-0.05,-0.03,2,0.089147287,0.035211268
0.24,0.24,4,-0.046403691,-0.001377247
0.19,0.08,1,0,0
0.73,0.68,2,0.008739076,0.051841746
0.29,0.26,2,0.060386517,-0.058962243
0.11,0.08,1,0.189979123,0.042093288
0.7,0.65,2,0.023116171,-0.072247713
0.84,0.9,4,-0.000354738,-0.004248528
-0.08,-0.12,2,0.224425887,-0.194647202
0.12,0.23,8,-0.051068265,-0.052119798
0.03,0.04,1,0.018656716,-0.039568345
-0.04,-0.04,1,0.133333333,-0.080779944
-0.01,0.11,1,0.004219511,-0.029850682
-0.02,0,1,-0.050228516,0.036035856
0,-0.12,1,0.056338088,0.082644589
0.22,0.22,2,0.027484255,0.017404079
0.95,1.04,5,-0.006694561,-0.01309329
0.29,0.26,2,0.065679976,0.029731061
-0.06,-0.44,1,0.279411765,-0.001766784
2.74,3,2,-0.035963122,-0.00956193
0.24,0.22,2,0.01509434,-0.024305556
-0.22,-0.33,3,0.068965517,0.034693878
0.35,0.21,1,-0.018838316,-0.079365062
0.85,0.85,5,-0.131559497,-0.045991299
-1.01,-1.05,1,-0.14379085,0.007142857
0.42,0.38,6,0.131926163,0.035360689
-0.08,-0.07,4,0.034482759,-0.061538462
0.06,0.06,1,-0.116666586,-0.032786658
-0.25,-0.26,6,-0.022556418,-0.085526285
0.06,0.13,1,-0.036561265,-0.122608696
-0.08,-0.04,1,-0.091666667,-0.028340081
-0.7,-0.82,1,-0.042372881,-0.149606299
3.31,3.3,11,-0.019976874,0.041633371
5.84,5.13,1,0.061542729,0.032292324
1.43,1.35,9,0.05172282,0.044323981
1.07,1.07,8,0.002497031,0.04257439
0.36,0.4,4,0.018592318,0.028835979
1.26,1.3,7,-0.031165024,0.03538445
0.51,0.42,4,0.071897375,-0.000982043
0.98,0.94,4,0.009952087,-0.051712081
-0.21,-0.28,8,0.041563275,0.047176215
0.26,0.19,8,-0.026721002,0.091920679
1.77,1.76,12,0.009216588,0.012683575
0.15,0.15,10,0.031168831,0.076867816
0.92,0.9,6,-0.01454546,-0.003734324
0.61,0.61,3,0.007805459,0.022296879
0.17,0.19,4,0.040513029,0.037388969
1.47,1.71,15,-0.036627735,0.054498776
-0.09,-0.04,5,0.051529791,0.023140496
0.09,0.03,12,0.130633165,-0.034665606
1.34,1.8,4,0.014736357,0.078991597
0.14,0.2,2,-0.008258219,-0.003748077
-1.29,-0.36,5,0.270199826,0.163043478
3.52,2.73,3,0.038226226,0.048128346
1.22,1.02,5,-0.052123032,0.091678632
1.62,1.56,1,0.006040112,-0.036049036
-0.14,-0.2,4,0.089211618,0.10620155
0.4,0.37,10,0.039336707,0.004165079
0.35,0.34,10,-0.013769367,0.020858156
1.53,1.23,7,0.026946532,0.038338119
0.9,0.86,8,0.013119534,0.051848296
0.25,0.94,3,0.026796085,0.009963133
7.61,6.08,1,0.01116635,-0.005052957
0.02,-0.04,7,0.056991385,0.063674722
1.69,1.69,2,0.037083499,0.003089353
1.37,1.29,7,0.035103215,0.047585567
3.65,3.19,6,0.09138053,0.04944517
-0.11,-0.1,9,-0.38725328,0.155555558
0.65,0.61,3,-0.034508257,0.017193426
1.36,1.4,15,0.00225617,0.03153988
0.12,0.12,4,0.031562741,0.088498623
0.08,0.18,3,-0.014946023,0.059384933
0.76,0.73,5,-0.01624676,-0.007571923
-0.16,-0.15,2,0.027542699,0.122710936
0.52,0.39,9,-0.094450372,0.007629275
-0.2,-0.19,5,0.075602053,0.0868635
0.59,0.6,2,-0.071738732,0.045884206
0.01,0.09,2,0.082901554,0.07421875
0.53,0.52,2,0.01216545,-0.007159091
-1.93,-2.19,9,0.040890688,-0.121005762
0.59,0.59,3,0.016583224,0.041247169
0.87,0.8,5,0.015274756,0.011375178
0.51,0.51,6,0.029153186,0.02676055
-0.34,-0.43,4,0.005178908,0.116410819
-1.96,-1.71,10,-0.000533049,-0.017357763
0.81,0.74,1,-0.052921613,0.018020715
0.7,0.69,1,0.039532089,-0.007238201
0.52,0.53,7,0.050867052,-0.004444444
0.02,-0.02,3,0.162390277,0.06335844
-0.4,-0.38,7,0.082897685,0.04010877
0.42,0.29,1,0.436953165,0.139168343
0.65,0.61,9,-0.018771771,-0.012994689
0.77,0.69,2,0.041658367,0.063200821
0.05,0.19,2,0.033442982,0.018666667
0.36,0.35,2,-0.040722082,0.049788633
0.21,0.17,2,-0.021594684,0.086744639
0.39,0.39,6,0.089097965,0.046189382
-1.1,-1.04,3,-0.057422512,0.095561918
1.5,1.44,4,-0.013803853,0.009372068
0.94,0.42,2,-0.20510863,-0.028150127
-0.34,-0.34,2,0.12371134,0.071428571
0.09,0.07,4,0.034285503,0.081504653
0.17,0.02,1,0.006620967,0.214690889
1.42,1.4,2,-0.008110906,0.059427283
0.18,0.26,3,0.04025974,0.026404875
0.12,0.14,2,0,0.091549296
0.09,0.04,4,0.100304794,0.088431062
0.29,0.25,6,-0.087529717,0.077864528
0.5,0.51,4,0.014526964,0.021111302
1.93,1.89,3,-0.05787006,-0.093081912
0.23,0.14,3,0.010666675,0.003503879
0.82,0.81,2,0.028517661,0.042840521
0.44,0.39,2,0.006007874,0.029195205
0.22,0.25,4,-0.064200218,0.082603939
0.15,0.11,5,0.089468822,0.079156904
0.21,0.22,3,0.017747855,-0.000590285
-0.63,-0.86,3,-0.092741935,0.122663551
0.66,0.67,4,0.000895138,0.084943686
0.45,0.47,2,0.066745402,0.033163234
-0.74,-0.39,5,0.041138307,0.03567681
0.73,0.66,5,0.022401434,-0.00673968
0.07,0.14,4,-0.148312642,0.053800211
-0.51,-0.47,2,-0.074572127,-0.088335221
-0.11,-0.09,2,0.033783784,-0.297674419
-0.38,-0.08,14,-0.240056818,0.104347826
0.23,0.13,1,0.153500897,0.006546619
-0.16,-0.21,6,0.068357222,0.023622047
0.09,0.01,5,-0.109979633,0.063565891
0.07,0.04,4,0.048234977,-0.075511274
-0.05,-0.01,10,-0.147766587,0.020761194
0.79,0.76,5,-0.018457652,0.048517501
0.15,0.4,1,0.015759593,-0.004691024
0.21,0.22,3,-0.021854305,0.047008547
0.19,0.2,7,-0.039292566,0.035253675
1.13,1.35,2,-0.043642402,0.022916068
-0.07,0.06,3,-0.011278195,0.093832021
-0.18,-0.58,4,0.135078219,-0.077219016
-0.5,-0.54,9,0.114716107,0.034334764
-0.49,-0.54,2,0.19205298,0.018518519
0.24,0.36,2,0.015514791,0.007994176
0.5,0.5,6,-0.053241395,0.005739271
0.1,0.14,2,-0.041176471,0.038831361
0.41,0.35,6,-0.105070548,0.002267029
0.01,-0.09,2,-0.024151436,0.035714286
-1.15,-1.15,1,0.01774744,0.138743455
0.36,0.68,3,0.005816072,0.042829572
0.35,0.39,7,0.059438902,-0.037558703
0.12,0.08,5,0.093183779,0.078306878
-0.03,-0.04,2,-0.006714317,0.163582331
0.07,-0.02,3,-0.011205977,0.040999359
0.55,0.48,5,0.001386299,0.022488042
0.31,0.57,1,-0.003335186,0.053956835
0.15,0.29,4,-0.028470038,0.026071431
0.54,0.59,4,0.090817863,0.070380128
0.3,0.32,4,-0.03559965,0.135251799
0.43,0.09,2,0.006276151,0.049586777
0.02,-0.04,4,-0.055837575,-0.008858667
0.15,0.16,1,0.014610532,0.001607711
-0.33,-0.49,3,0.025274725,0.007821229
0.3,0.12,3,-0.056999993,-0.020854022
-0.01,-0.04,3,0.300343249,0.069895769
-0.94,-0.91,3,0.056723852,-0.033854167
0.97,0.95,1,-0.045928618,0.075889222
0.42,0.45,2,-0.038961006,0.109588974
-0.39,-0.27,2,-0.111959288,0.140728477
0.22,0.22,6,0.021904762,0.169056604
0.24,0.21,1,-0.138023436,-0.025691639
0.68,0.67,7,0.264632238,0.007246377
0.44,0.44,4,0.025220857,0.058205678
0.23,0.21,5,0.030428769,0.081460674
0.91,0.82,3,-0.089847128,0.053403771
0.14,0.13,1,0.047619048,-0.03853211
0.21,0.19,7,-0.16796875,0.083682008
-0.13,-0.03,3,0.046377793,0.0899042
0.05,0.01,4,-0.032336297,0.035372849
-0.11,0.04,3,-0.039499037,-0.036725325
0.31,0.3,5,-0.009265168,0.032976129
0.67,0.6,1,-0.009309493,0.039796177
0.72,0.67,1,-0.035904223,0.013882066
-0.36,-0.39,7,0.019060585,0.017218543
0.53,0.43,6,-0.01200486,-0.005607424
-1.05,-1.05,4,0.016298021,0.020983213
-0.32,0.48,1,-0.243984331,-0.068326578
-0.23,-0.26,4,0.008064516,0.176470588
0.95,0.83,1,-0.016614748,0.060196368
0.16,0.5,3,-0.069284065,-0.049146758
0.45,0.43,2,-0.026948281,0.013956761
0.31,0.23,6,0.051558576,0.135826772
-0.7,-0.69,3,0.093687518,0.159947558
0.15,0.14,3,-0.028811513,0.038858558
0.23,1.29,1,-0.111829945,0.163918526
-0.05,-0.04,3,0.017467249,0.130630631
0,0.02,6,-0.127272727,-0.063535912
-0.74,-0.59,6,0.154044307,0.05431971
0.32,0.36,2,-0.012568279,0.003773542
-0.06,0.01,2,-0.045964126,0.061427281
0.22,0.24,3,0.005897806,0.062613969
-0.65,-0.77,2,0.337821297,0.204878049
0.29,0.19,1,-0.052534901,0.061812024
0.01,-0.02,5,0.187165775,-0.005830904
0,0.04,2,-0.18115942,0.042207792
0.13,0.09,2,-0.173181687,-0.012110766
0.14,0.29,1,-0.1232493,0.038043478
-0.15,-0.22,2,0.253246753,0.089552239
0.84,0.83,2,0.007745933,0.011552988
3.24,2.3,1,-0.037653329,0.008094866
0.75,0.56,1,0.032790809,0.03741328
0.37,0.29,1,-0.060756697,0.075705864
0.11,0.09,2,-0.070836008,0.118440707
-2.59,-2.35,11,0.080586081,0.106036364
-0.86,-0.87,5,-0.006124234,0.073770492
0.3,0.31,5,0.006817577,0.019298249
0.26,0.27,4,-0.016298772,-0.049474382
-0.07,-0.11,4,0.075829384,0.272189349
-0.07,-0.07,1,-0.028248588,0.05
-0.67,-0.67,1,-0.168141593,-0.007082153
0.19,0.11,3,-0.01600678,-0.007371016
-0.06,-0.14,4,0.056726094,-0.039432177
-0.24,-0.3,2,-0.008443908,0.151162791
-0.08,-0.13,10,-0.002721088,-0.003039514
0.53,0.52,7,-0.015916962,0.012195124
0.43,0.46,2,-0.048063153,0.045598757
-0.65,-0.8,5,0.054459691,0.042019904
0,0.28,2,-0.027113238,0.069511356
-0.31,0.82,3,-0.221858817,0.022998544
-0.09,-0.37,2,-0.002484472,-0.090607735
-0.95,-0.89,4,-0.006681514,-0.005066079
0.36,0.4,2,0.012677433,0.005721614
-0.14,-0.14,2,-0.075697211,0.064449064
-0.68,-0.54,2,0,0
-0.38,-0.37,8,-0.03180212,0.067460317
0.02,0.03,1,0.292246521,-0.007142857
0.04,0.03,2,0.015698587,0.028268551
0.01,0.12,2,-0.057712487,0.050056883
-0.02,0.05,2,-0.101743119,0.1
-0.16,-0.45,1,0.263492063,0.156097561
0.15,0.11,2,-0.075266195,0.034587935
-0.24,-0.22,5,-0.03645461,0.000934579
0.2,-0.48,3,0.147707231,0.069880823
-0.54,-0.78,2,0.040152964,0.327102804
0.33,0.33,2,0.024327769,0.174629207
-1.48,-1.39,6,0.207972922,0.238819733
-0.21,-0.14,4,-0.116525424,0.054279749
-0.05,-0.03,2,-0.006036217,0.080078125
-0.14,-0.18,1,-0.057837838,0.025104603
0.52,0.41,2,0.034105603,-0.001516678
0.03,0.26,1,-0.147397554,0.431034483
-0.12,-0.13,3,0.082251082,0.156862745
0.28,0.31,1,0.006916998,0.009036098
-0.33,-0.45,2,0.061674009,0.081447964
-0.26,-0.2,1,-0.136929461,0.173913043
-1.06,-1.4,3,0.15,-0.024489796
-0.17,-0.18,3,0.040609082,-0.023640691
-0.37,-0.41,2,-0.192156863,-0.002224694
-0.2,-0.11,1,0.089552239,0.130252101
-0.32,-0.39,4,-0.167315175,0.861111111
-0.17,-0.2,2,-0.226584674,0.356890459
-0.51,0.2,1,-0.075757576,0.016949153
-0.03,0.02,1,-0.05513639,0.010887316
0.33,0.4,1,0.010605321,-0.054289516
0.52,0.5,3,0.05651275,0.057524397
-0.13,0.09,1,-0.0251074,0.012225078
0.4,0.39,11,0.05932971,-0.082634731
0.63,0.62,7,0.004117738,0.046304531
0.39,0.31,7,0.078142444,-0.010292774
0.97,0.95,10,-0.009137998,-0.202463843
2.47,2.22,1,-0.001557987,-0.053274229
0.34,0.35,5,0.066995774,-0.17819067
-0.1,-0.11,1,0.310792601,-0.21019802
0.67,0.7,5,0.177341511,-0.339726026
-0.17,-0.02,3,-0.085217391,0.139622642
0.24,0.21,1,-0.135941963,-0.186461348
-0.21,-0.26,3,0.033986928,0.081395349
0.17,0.1,1,0.057180875,-0.178714844
0.62,0.36,1,-0.234042553,-0.138095238
0.04,0.04,1,-0.096296296,-0.299082569
-0.15,-0.09,1,0.127358491,-0.060747664
-0.17,-0.13,1,-0.054545455,-0.303225806
-0.27,-0.4,1,-0.228653295,-0.312883436
-0.31,-0.32,2,0.234782609,-0.187607573
-0.31,-0.19,1,-0.266272189,-0.064814815
-0.1,-0.2,2,0.133333333,-0.097454619
-0.08,-0.06,1,0.12299685,-0.34
-0.01,-0.08,1,-0.064939024,-0.112125824
-0.49,-0.61,1,-0.019047619,-0.087579718
-1.14,-1.29,4,-0.008443039,-0.127377052
-0.36,-0.69,3,-0.093195266,-0.170036943
-0.47,-0.48,6,0.136041106,-0.141882009
1.85,1.45,6,-0.039305949,-0.034311512
0.22,0.22,5,-0.075122864,-0.106319947
-0.24,-0.28,3,-0.070302234,-0.019480519
-0.04,-0.09,2,0.017536534,-0.218661258
0.27,0.22,1,0.305925926,-0.065
7.12,5.18,10,-0.001530199,0.036240888
1.97,1.89,1,-0.053475937,0.079545144
6.26,3.97,6,-0.056319005,0.083211012
0.13,0.12,6,0.050694971,0.094008336
-1.9,0.88,7,0.037717875,-0.015267913
0.41,0.34,10,0.003993637,0.008615907
1.83,1.72,8,0.020778328,0.060230536
1.01,0.94,7,-0.002149523,0.036711905
-0.02,-0.06,2,-0.022979982,0.151598178
-0.45,-0.6,6,-0.058521561,0.237559809
1.11,0.38,2,-0.015007674,-0.0250953
-0.23,-4.55,1,0.076595745,-0.15
0.41,0.64,10,0.032057995,-0.051724136
1.26,1.2,9,0.003734705,0.022109905
0.48,0.31,10,0.030773885,-0.048958237
0.93,0.92,9,0.079952269,-0.020124098
1.43,1.43,13,0.024812515,-0.020715114
0.74,0.74,3,-0.054836444,0.022072922
1.06,1.09,3,0.007665896,0.003906565
1.98,2.39,10,0.051423609,0.032809298
1.39,1.4,9,0.011909162,-0.001353295
-0.18,-0.04,1,0.025589206,-0.064357951
0.52,0.19,1,0.06007504,-0.019999984
0.57,0.57,6,-0.031284411,-0.017222575
0.94,0.91,8,0.061271199,0.007798051
0.38,0.08,1,-0.054945071,0.090425559
2.45,2.54,8,0.017225268,0.014247212
1.04,1.04,7,-0.027821316,0.035000001
0.08,0.09,1,0.023140406,0.037634258
0.6,0.61,8,-0.019292617,-0.003208881
0.49,0.49,9,0.007266568,0.017667825
4.38,3.85,2,0.029146712,-0.066013435
0.78,0.73,11,0.017046512,0.014376687
0.52,0.56,6,0.020055325,0.019450801
0.51,0.51,7,-0.060238668,-0.037250336
0.37,0.36,1,0.071289992,-0.004429135
1.08,1.05,11,-0.057506754,0.02558048
0.32,0.32,6,0.110795488,0.003431668
0.56,0.51,4,0.053920422,0.086990392
0.73,0.72,9,-0.000570451,0.002634055
0.3,0.25,3,-0.036489149,0.026943009
3.68,3.54,7,-0.012708563,-0.088698239
0.38,0.41,8,-0.035650489,0.001116018
0.24,0.4,3,0.082231164,-0.005628533
0.46,0.58,4,-0.101795496,0.034989452
1,0.88,1,0.048541996,-0.010294383
1.11,1.07,7,-0.038711229,-0.103455542
0.63,0.59,5,0.037255929,0.000818763
1.24,1.3,2,0.038681106,0.02046209
0.34,0.33,2,0.02384327,-0.007862447
0.35,0.43,6,-0.016154746,0.016019244
0.3,0.29,8,0.060252176,0.032135072
0.14,0.2,7,0.047060785,-0.008644267
0.43,0.52,1,0.019066414,-0.017787157
0.25,0.22,1,-0.016433569,-0.104181159
0.26,0.28,1,0.001549596,0.020323098
0.83,0.07,1,0.019409283,-0.023424879
0.9,0.8,8,0.021701885,0.039375
0.03,0.08,6,0.039558534,-0.030487853
1.78,1.6,12,-0.015633336,0.063324015
0.15,0.15,3,0.108761329,0.093220339
