EPS,forecasted_eps,noOfEsts,after_total_returns,before_total_returns
0.41,0.42,11,0.016929588,0.14061888
-0.08,-0.12,2,0.010567297,0.081794195
0.33,0.42,1,0.12388664,0.177644711
0.34,0.29,3,-0.065979376,0.156177176
0.85,0.1,1,0.005862043,0.173195096
-0.08,-0.09,2,0.576923077,0.135894259
-0.08,-0.08,1,-0.013071895,0.002640902
-0.02,-0.03,1,-0.011363636,-0.012048193
0.26,0.27,2,-0.042062874,0.197957599
0.95,0.48,12,0.004248289,0.005766503
30.93,24.74,9,0.008485761,-0.021031952
0.3,0.27,2,-0.085676037,0.018298512
0.83,0.5,6,0.033377818,0.142312223
-0.44,-0.18,8,0.063372312,0.092481203
1.48,1.37,7,0.015143511,-0.008112091
0.81,0.79,10,0.040707965,-0.056295803
0.14,0.11,8,-0.008449415,-0.013232846
0.59,0.54,4,-0.009071889,-0.029528028
0.93,0.9,6,-0.067654936,0.021693694
0.87,0.9,3,0.031324543,-0.029612758
0.9,0.86,1,0.010919544,0.004373982
0.37,0.37,2,-0.08353804,-0.007317096
0.4,0.36,2,-0.018627113,0.11856171
-0.04,0.05,2,0.000714991,0.166103223
2.46,0.99,2,-0.035059706,0.08228273
1.81,1.15,4,0.029241145,0.081901791
-0.1,-0.17,2,-0.033579882,0.038814093
0.6,0.57,2,0.03987976,0.054301533
-0.21,-0.11,5,0.002449616,0.086385304
0.03,-0.16,2,0.022321429,0.0359375
-0.25,-0.31,3,0.061785714,0.059322034
1.31,1.02,2,-0.11098912,-0.005599582
-0.24,-0.42,4,-0.056938001,0.060365369
-0.07,-0.1,1,-0.007929515,0.110882957
0.17,-0.06,3,0.298097554,0.178246115
-3.04,-4.72,2,-0.031596382,0.219493477
0.28,0.3,2,0.189854985,0.137987161
-0.03,-0.03,1,0.039751217,0.031200423
-1.99,-1.05,3,0.150974026,0.349032801
-0.94,-0.54,3,-0.087221714,0.030914826
0.19,0.17,2,0.156752941,-0.013953489
-0.11,-0.15,5,0.2,0.052572707
0.12,0.1,3,-0.102469539,0.04272587
-0.6,-0.49,2,0.319723997,0.044924554
3.05,2.28,3,-0.00400305,0.080832687
-0.39,-0.51,1,-0.041753653,0.044109736
-0.82,-0.84,1,0.111336032,0.240214889
0.35,0.27,1,0.009485095,0.013024602
-0.36,-0.27,1,0.002544529,-0.030952381
-0.77,-0.34,2,0.022391213,-0.006518905
-0.25,-0.2,1,-0.017467249,0.447761194
-0.14,0.02,2,0.00619195,0.144132653
-0.15,-0.12,4,0.702395965,0.31533101
-0.4,-0.36,6,-0.011006289,0.129179331
0.31,0.16,3,0.154292343,0.041529334
0.53,0.54,1,-0.014297729,0.128862095
-0.04,0.05,1,-0.044505703,0.038944751
-0.16,-0.32,3,0.259877085,0.186641402
0.12,0.15,2,0.008279678,0.071907904
-0.06,-0.15,1,0.926468593,0.259428571
-0.12,-0.13,3,0.06557377,0.017241379
-0.06,-0.03,2,0.053097345,0
-0.33,-0.38,3,-0.004319654,0.055813953
-0.11,-0.12,1,-0.012539185,0.147058824
-0.01,0.01,2,0.068421053,0.095240703
-0.17,-0.03,1,-0.034129693,0.120754717
-0.24,-0.18,2,-0.033374536,0.166439291
-0.07,-0.07,1,0.287937743,0.186956522
0.07,0.06,1,0.051980198,0.007462687
-0.15,-0.23,1,0.024997633,0.049763033
-0.69,-0.51,2,-0.376865672,0.03180212
-0.34,-0.43,2,0.407307692,0.130189089
-0.6,-0.51,3,0.025404157,-0.036893204
-0.02,0,1,0.0625,0.272727273
-0.18,-0.24,1,0.081818182,-0.037037037
-0.05,-0.05,1,1.554399243,0.088132198
-0.15,-0.06,2,-0.078947368,0.033519553
-0.17,-0.13,3,0.31507921,0.139830508
-0.05,-0.07,2,0.380952381,0.108686396
-0.46,-0.12,2,0.461267606,0.014869888
-0.54,-0.49,1,0.007692308,0.126516464
-1.68,-0.66,1,0.044681771,0.161290323
0.13,0.1,1,0.450134771,0.295439524
-0.04,-0.05,2,0.298076923,0.193474214
-0.15,-0.16,1,-0.015107914,0.188899845
-0.18,-0.13,1,0.009345794,0.327033992
-0.05,-0.04,1,0.387755102,0.077981651
1.17,1.01,9,0.011672187,0.001483751
2.46,2.04,7,0.054485529,0.010181241
1.28,1.06,11,0.023349062,0.015165196
0.89,0.78,17,-0.007460039,-0.009936141
2.72,2.55,6,-0.004496933,-0.005267018
0.82,0.8,4,0.045845561,0.076633418
1.75,1.42,7,0.027662213,0.006147541
0.37,0.36,2,0.016076294,0.019050327
-0.1,-0.18,11,-0.00833654,0.023079406
7.71,4.78,8,0.019427782,0.070510301
0.77,0.73,5,0.018755313,0.001017079
0.83,0.76,5,0.01896523,-0.038240926
1.18,1.14,5,0.042800657,-0.006915955
2.72,2.48,7,0.014806195,-0.027357101
9.09,6.48,11,-0.002767705,0.053462294
3.06,2.83,18,0.029823624,0.026714555
5.68,4.57,29,0.034388445,-0.124888227
0.04,-0.1,8,-0.033616962,0.040550651
5.04,4.81,3,0.076115768,-0.008537894
0.94,0.83,8,0.033538298,0.009028716
1.31,1.32,1,-0.034465714,-0.007247315
-0.35,-0.21,13,-0.004930966,0.037898027
0.59,0.59,5,-0.002859394,0.003206835
6.37,5.37,3,0.0528581,-0.023636326
3.18,2.87,7,0.056444093,0.014267578
1.74,1.58,5,-0.037958009,0.015886745
3.12,2.86,11,0.019088401,-0.008808344
5.02,4.49,7,0.001570573,0.011620914
1.17,0.96,4,-0.028739473,0.032806806
2.16,2.09,2,0.021936196,0.033636266
3.71,3.15,6,-0.057565901,-0.018474376
1.33,1.05,6,0.066329277,0.011326862
1.32,1.29,3,-0.013507684,0.021451427
3.76,3.18,7,-0.007302196,0.001251397
1.57,1.38,7,0.017130859,0.017797712
-1.69,-1.71,6,-0.013679245,0.051597052
1.46,1.48,3,0.080630213,0.011461318
5.06,4.94,3,-0.006014146,0.016442046
1.38,1.02,6,-0.040094669,0.02175744
2.13,1.63,1,0.036488539,0.026839121
2.23,1.62,4,0.080889634,0.057558396
5.64,4.85,4,0.026721141,0.032363338
0.73,0.5,1,0.013934409,0.007419596
0.39,0.39,2,0.011899785,0.024190152
0.88,0.52,5,-0.012541498,0.032881217
2.66,2.03,1,0.0137817,0.015788749
0.81,0.73,5,0.021060845,0.011694968
4.72,7,2,-0.064151213,-0.03599971
-0.3,-0.31,8,-0.011845494,-0.003288335
0.76,0.78,7,0.131701313,0.061837575
1.16,0.94,5,0.020098057,0.001740128
0.84,0.87,3,0.012365516,-0.020152263
2.06,1.53,2,-0.005336297,-0.045364681
0.84,0.49,3,0.028161552,-0.00154558
0.3,0.3,4,0.012461091,0.014878626
0.43,0.33,2,0.118831169,0.042022387
1.21,1,6,0.0320192,-0.0148919
1.57,1.08,3,0.035325155,0.068990621
0.28,0.33,5,0.080709789,0.048642676
1.17,1.1,2,0.034552557,0.005420822
1.11,0.84,6,0.0595084,-0.017868176
1.25,1.21,5,0.069393082,-0.003358524
0.56,0.52,4,0.039629392,0.000514969
1.18,0.96,1,0.056772648,0.041064747
1,0.81,3,0.052304965,0.013202934
1.21,1.09,3,0.021636864,-0.032034632
0.15,0.09,2,0.046785862,0.04617658
1.05,0.73,3,0.023037538,0.023057241
2,0.84,3,0.009064432,0.026939901
0.58,0.51,3,0.021029123,0.00314181
1.16,1.17,2,0.054509439,0.007129259
0.59,0.53,5,0.010163949,-0.000626388
1.41,1.13,3,0.041598698,0.019943473
2.59,2.1,5,-0.039401678,0.118392311
0.32,0.28,4,-0.009216626,0.004260478
1.19,1.06,2,0.087978522,0.006287859
0.72,0.7,2,0.012499876,0.021052634
0.41,0.52,2,0.058395065,0.013474486
0.44,0.29,1,-0.013432145,0.015478165
0.53,0.44,5,0.015775682,-0.052412186
0.21,0.27,1,0.012670531,-0.016793726
1.08,0.66,2,0.012311282,0.02087576
0.9,0.51,4,0.076930296,0.009162276
0.3,0.26,3,-0.0192995,0.037678975
0.15,0.18,4,0.019178123,0.030640747
0.1,0.14,2,-0.001434034,-0.076683748
0.86,1.06,2,0.038621254,0.035671341
1.08,0.91,3,0.038068362,0.038154046
0.16,0.12,4,-0.054884801,-0.031991733
0.55,0.58,3,0.00432693,0.060790281
-4.65,-3.82,3,-0.018429003,-0.148497641
0.99,0.77,1,0.088065313,0.018704077
0.68,0.59,1,0.077185784,0.057142818
0.64,0.54,2,0.098050424,0.006226616
0.41,0.4,1,0.08267473,0.028732019
0.08,0.13,3,-0.005820722,0.088972431
0.76,0.74,1,-0.031366692,0.074735987
0.49,0.5,1,0.002894623,-0.010614553
1.1,0.91,1,0.041702368,0.022556019
0.38,0.39,4,-0.030332685,0.087486751
1.45,1.17,2,0.047716908,-0.001848433
0.49,0.42,2,-0.023356871,0.037887486
0.8,0.79,3,0.027880423,0.0397445
0.42,0.3,1,0.044628387,-0.005025081
0.53,0.57,3,0.02988507,0.023831339
0.58,0.5,1,0.042548691,-0.009852404
-0.17,-0.13,1,-0.031021675,0.037542813
-0.04,0.01,1,0.029636711,0.062105263
-0.25,-0.23,1,-0.102803738,-0.025210084
-0.18,-0.13,1,0.117834395,-0.081364829
4.38,4.19,5,0.060787513,0.076997913
0.18,0.29,6,-0.030848344,0.011857724
0.18,0.06,5,0.010544352,0.025471829
-0.32,-0.36,4,-0.012791991,0.023414801
0.05,0.08,5,0.04570705,-0.029832933
0.42,0.38,6,-0.033081213,0.000174307
0.58,0.58,6,0.050027011,0.034016412
1.04,1.03,1,-0.010845244,0.01835881
0.78,0.72,3,0.012865016,-0.044241157
0.43,0.5,1,0.079482452,-0.01880878
0.57,0.54,1,0.003851847,0.051729822
-0.2,-0.19,4,-0.008928571,0.052631579
-4.41,-3.94,2,0.117341641,0.063040163
0.74,0.58,5,0.005344531,0.099336283
0.22,0.02,4,0.074233825,-0.047351351
0.17,0.13,3,-0.020547945,0.003333333
0.33,0.32,1,-0.047471718,-0.043988217
0.64,0.5,6,0.076366792,0.03200883
-0.02,0.03,1,-0.054301403,0.043478261
0,-0.02,1,-0.114285714,-0.057761733
-0.15,-0.12,2,-0.076190476,-0.060446781
0.1,0.13,1,0.009501188,-0.062725306
0.39,1.39,2,0.065534011,0.064888848
0.16,0.11,2,-0.039816247,0.046178323
1.33,1.26,1,-0.043620268,0.058012478
-0.47,-0.5,2,-0.167741935,-0.012195122
0.64,0.67,6,-0.080517656,0.077560294
-0.52,-0.23,3,-0.065826336,0.16504464
0.22,-0.03,2,-0.150204082,0.14516129
-0.38,-0.29,1,-0.007109005,0.067294751
-0.09,-0.08,3,-0.195121951,-0.021459227
1.4,1.4,1,-0.131306382,-0.069230769
0.13,-0.18,1,0.056782334,0.019157088
-0.17,-0.07,2,-0.075949367,-0.042813456
-0.11,-0.14,1,-0.124223602,-0.024390244
-0.01,-0.05,4,-0.015144562,0.019270007
0.78,0.76,7,-0.03412235,-0.046425935
0.88,0.88,10,-0.02299908,-0.079867987
0.28,0.16,1,-0.021428545,0.063360917
0.64,0.68,3,0.041874151,-0.026628431
1.11,1.17,12,0.031545007,-0.068493016
0.32,0.31,1,-0.040020064,-0.132838794
0.15,0.25,1,-0.006957642,-0.058340501
1.02,0.91,7,0.016909739,-0.013491415
-0.42,-0.44,5,0.031271478,0.123934934
6.2,5.42,10,0.031710279,0.05028368
-0.09,-0.16,3,-0.013410433,0.131318199
0.78,0.72,4,-0.0161862,0.02047372
0.72,0.54,2,0.066352252,0.008280145
0.51,0.73,4,-0.034685479,0.046188091
-0.44,-1.11,4,0.102172025,0.07072111
-0.33,1.45,1,0.020378457,0.028297362
0.1,0.15,3,-0.03510351,0.137812231
-0.26,-0.43,5,-0.008196721,-0.010344828
0.16,-0.88,3,0.103829161,0.083653846
0.15,-0.09,1,0.208480574,-0.01636096
-0.01,-0.05,2,0.529313233,0.074503311
0.3,0.23,5,0.125171939,-0.078947368
0.32,-0.02,5,-0.130434783,0.22275641
0.08,0.04,2,0.090764331,0.048854962
0.78,0.72,5,0.020470829,0.018432027
1.49,1.41,10,-0.020323514,-0.017010933
-0.21,-0.3,4,-0.086868687,0.093240093
0,0.03,3,-0.059999993,0.054607417
-0.78,-0.99,4,0.028697572,0.030245747
-0.09,-0.17,5,-0.040703066,-0.06586268
-0.19,-0.21,2,-0.328828829,-0.170941925
-0.25,-0.34,2,0.392026578,0.097345133
0.33,0.4,4,-0.027191389,0.044696482
0.1,0.55,1,-0.036134454,0.018502944
-0.63,-0.7,5,-0.073089701,-0.050204918
0.02,-0.06,3,0.051149425,-0.034346847
-0.65,-0.65,8,0.232401157,-0.274566474
-0.2,-0.48,1,0.482922201,-0.018851757
-0.51,-0.42,1,0.020884494,0.108774467
-0.48,-0.52,1,0.006843086,-0.048447192
-0.06,-0.01,1,-0.060283688,0.051660517
0.01,0,1,-0.079787234,-0.021390374
0.08,0.17,1,-0.140939597,0.068245125
-2.89,-2.1,1,0.289719626,0.237687366
-0.53,-0.61,2,-0.065789474,0
-0.79,-0.8,2,0.092627599,-0.044247788
-0.16,-0.22,2,-0.081944444,-0.059633028
-0.02,0.01,1,0.010948905,-0.017123288
0.42,0.5,2,0.006285355,-0.206635623
-0.14,-0.16,1,0.059259259,0.28261831
-0.45,-0.48,2,-0.064516129,0.183333333
-0.27,-0.31,2,0.080645161,-0.014925373
-0.15,-0.12,1,-0.068493151,0.025974026
1.44,1.47,7,-0.011596384,-0.086798684
0.14,0.17,3,0.018590129,-0.070422545
-0.13,-0.08,1,-0.343137255,-0.09787234
0.18,0.17,2,-0.047904192,-0.029381966
0.12,0.16,2,-0.010588235,-0.058279371
0.55,0.72,7,-0.031761924,0.01606525
1.39,1.26,7,0.036272511,-0.015531064
0.45,0.43,3,-0.013881598,-0.011639685
0.81,0.74,3,-0.025218639,-0.032856145
0.67,0.66,8,0.00168114,0.005090344
3.31,3.31,9,0.005417817,0.019816033
0.46,0.62,4,-0.019412981,-0.038266471
0.11,0.11,4,-0.034391536,-0.033492825
2.22,2.2,6,-0.072174205,-0.039332538
0.32,0.62,1,0.02837973,-0.012689836
1.87,1.86,15,0.009434743,-0.025015636
0.29,0.38,4,-0.023735831,0.018225572
0.99,0.96,12,0.044240404,-0.041109143
0.72,0.64,6,-0.001462845,-0.000564016
0.7,0.64,7,0.027188221,-0.047442689
0.11,0.06,2,-0.017872345,0.022487411
0.64,0.73,2,-0.011192793,-0.045861809
0.52,0.51,10,0.009482865,-0.036898241
4,4.06,8,-0.020657405,-0.070473416
1.2,1.57,3,-0.084386122,-0.048352432
1.05,0.92,13,-0.058433877,0.057846813
1.3,1.19,1,-0.00131539,0.004541414
0.04,0.27,1,-0.056084828,0.003762663
1.64,1.38,1,-0.035692095,-0.02542874
0.19,0.05,3,-0.094658187,-0.010116372
0.82,0.76,3,0.02590874,-0.005409581
1.16,1.17,3,-0.052465034,-0.003558141
-1.01,-1.19,6,0.025735617,-0.075675676
0.8,0.71,2,-0.057437794,0.058608062
1.2,1.29,2,-0.026989541,0.037758306
0.71,0.69,4,0.008753124,-0.011225445
2.73,2.31,2,-0.03865006,0.036976667
0.26,-0.18,2,0.077691454,-0.018058691
0.48,0.46,3,-0.033395196,-0.013627994
-0.57,-0.22,2,-0.024921398,-0.022482028
0.75,0.73,7,-0.014605678,0.030446227
0.53,0.54,3,0.035259732,0.008678802
0.59,0.54,2,-0.007026446,0.00145732
0.32,0.29,3,0.082317073,-0.037735849
0.12,0.11,4,-0.017355372,0.00562249
0.05,0.06,7,-0.037160101,0.009067464
0.62,0.65,1,0.014124301,0.00569879
0.58,0.55,1,-0.039905923,-0.016721195
0.38,0.46,1,-0.011338584,0.048349443
0.4,0.4,1,-0.044980821,-0.01895991
-0.11,-0.09,1,-0.102941176,-0.009049774
-0.01,-0.01,1,-0.038461538,-0.088116138
0.29,0.21,1,0.067051091,-0.033296365
0.86,0.8,1,0.011025654,-0.038177333
0.17,0.24,1,-0.041280594,0.011647245
-0.07,-0.12,1,-0.101393035,0.149086623
1.32,1.13,14,0.004341704,0.040151038
2.3,2.27,10,-0.011468016,-0.000388458
0.59,0.57,9,-0.011491744,0.016400809
0.36,0.33,12,-0.00798005,0.030238727
1.86,1.76,5,0.017905298,0.016550658
-0.25,-0.18,5,-0.029039262,-0.039907358
2.55,2.32,10,-0.021867222,0.029161015
0.7,0.68,3,-0.017879903,-0.013170272
3.37,3.25,9,0.050839142,-0.015293996
3.11,3.02,10,-0.05802379,0.063915121
2.51,2.11,5,-0.014140882,0.056446984
0.56,0.44,9,-0.023255819,-0.004839758
1.08,0.88,11,-0.000859419,-0.021698759
1.71,1.64,11,0.044966572,-0.034798836
0.81,0.82,5,-0.002915834,0.019819348
2.31,2.56,10,0.013112775,0.006346596
3.15,2.84,9,0.047323209,0.000340962
2.45,2.45,9,0.036937681,0.012182384
0.1,0.06,8,-0.023112875,0.232273281
0.14,0.08,8,-0.04476835,0.030632911
1.24,1.17,6,0.007695177,0.02500308
0.81,0.72,6,0.034941982,0.016894592
0.63,0.6,11,-0.011784576,-0.05594611
3.1,2.9,11,0.009239481,0.055053642
0.17,0.18,3,0.037553002,0.053661589
0.63,0.57,9,-0.005962242,0.013218025
1.76,1.65,10,0.004061348,-0.015869187
1.09,0.91,6,-0.011272902,0.024897454
0.52,0.5,10,-0.019021754,0.018569344
0.76,0.76,12,-0.004442868,0.05048474
0.76,0.75,18,0.011086517,0.011481672
1.6,1.57,9,0.001822259,0.035765373
0.09,0.18,7,0.035059982,0.064890722
1.4,1.45,9,0.01356717,0.043343153
1.02,0.96,7,0.025830742,0.019767272
1.67,1.57,7,0.007803316,0.017034844
0.42,0.4,8,-0.00440826,0.041491086
0.63,0.59,6,0.031520008,0.013198641
0.77,0.43,4,0.024521771,0.030818162
2.47,2.38,12,-0.014678326,0.029386684
0.73,0.61,6,-0.023928046,0.005459229
1.25,1.27,13,-0.035459763,0.070814157
0.9,0.86,8,-0.023560218,0.092615001
1.48,1.45,7,0.021282793,0.015826913
0.19,0.16,6,0.025283299,-0.032554279
0.32,0.3,7,-0.008000007,-0.006093156
-1.46,-1.32,10,-0.036834908,0.051936011
1.07,0.99,4,0.010992081,0.006724118
0.96,0.94,3,-0.01485315,0.018445476
0.36,0.39,3,-0.0232358,0.047728404
0.86,0.78,5,-0.002589759,0.0331621
1.26,1.24,2,-0.009790884,0.033438726
0.47,0.47,8,0.003619445,0.017894734
1.21,1.2,6,0.024627396,0.030674836
9.94,6.27,3,0.024165206,0.06
0.25,0.25,1,0.021595316,0.009706337
1,0.92,2,-0.029862264,0.029574195
3.35,3.6,4,-0.017897221,-0.006813692
0.16,0.22,3,0.02691791,0.038571462
1.55,1.59,4,-0.00327676,-0.01028218
0.38,0.38,10,-0.024738373,0.070767534
1.38,1.06,8,-0.009792877,-0.015044308
0.53,0.53,9,0.002225944,-0.042804957
1.52,1.48,7,-0.012483037,-0.029148792
0.26,0.17,5,-0.053132956,0.017697118
0.35,0.3,3,-0.004839141,0.000584307
0.49,0.46,10,-0.038008584,0.021606637
4.39,4.15,9,-0.034777991,-0.014115903
0.25,0.25,10,0.053900737,0.022068975
1.2,1.06,10,0.007212241,-0.021707122
0.57,0.55,3,0.010808878,0.039425875
0.39,0.39,7,-0.021682018,0.042248619
0.5,0.39,1,-0.041873776,-0.017166711
4.81,4.5,3,0.020015809,0.020576129
0.67,0.59,4,0.005663052,-0.02658346
0.57,0.5,5,0.004590164,0.001439885
0.87,0.86,8,-0.027156995,0.004695487
1.35,1.31,7,-0.026497028,0.032652098
0.24,0.43,6,-0.014578928,0.013305484
1.09,0.95,1,-0.028643344,0.012525007
0.89,0.88,9,0.028186271,0.021118726
0.99,1,10,0.020511211,0.02262864
0.87,0.84,4,-0.027404506,0.009110258
-0.35,-0.17,2,-0.081298557,0.376466276
0.94,0.92,2,-0.044526904,0.020501691
0.78,0.72,5,-0.013546798,-0.026849315
2.51,2.5,9,-0.04137304,-0.079256047
0.35,0.32,4,-0.042160707,0.018319918
0.22,0.19,9,-0.01197345,0.023827847
0.18,0.18,4,0.001713854,0.04201681
0.45,0.45,10,-0.005986829,0.016261648
1.13,0.97,6,0.002468632,0.043692958
0.96,0.94,5,-0.000539957,0.000756511
0.68,0.78,2,0.039235417,0
0.68,0.65,3,-0.0368364,0.016477847
0.62,0.5,5,0.031502767,0.007461421
0.35,0.35,6,-0.010048632,-0.007776056
-0.13,-0.06,3,-0.046899841,-0.009471192
0.54,0.51,7,-0.017305939,0.073157646
1.31,1.26,4,0.016065527,0.025833719
1,0.93,6,-0.006150059,-0.002982653
0.41,0.41,4,-0.006704023,-0.008612247
0.6,0.57,7,-0.020904929,0.017179034
0.28,0.25,1,-0.055214706,0.020161281
0.48,0.47,6,0.000806452,0.013953488
0.36,0.29,6,0.028255528,0.025065963
0.59,0.7,9,-0.041937167,-0.062510513
0.64,0.49,2,-0.040075141,0.028301897
2.94,2.96,8,-0.046264691,0
-0.01,0.07,6,0.021406661,0.028317085
0.85,1.19,2,-0.002224684,0.051801814
0.64,0.58,6,0.014778323,0.017386413
0.41,0.41,3,-0.051045709,0.033679688
0.54,0.39,3,-0.019019774,0.01813337
0.45,0.37,3,0.040333198,0.054450773
0.21,0.2,5,0.015362107,0.052316891
0.36,0.37,9,0.019202363,0.021546261
1.32,1.34,2,-0.060991402,0.028545741
0.45,0.38,22,-0.053658531,-0.001810943
-0.1,-0.12,11,0,0
0.59,0.55,4,-0.019383131,0.006756772
-0.18,-0.19,14,-0.04950495,0.003824092
-0.03,-0.01,4,-0.040740741,-0.021367521
0.27,0.28,10,-0.004878065,0.06305367
0.68,0.64,1,0.162505722,0.044247791
0.78,0.62,2,0.007322176,-0.008698678
0.06,0.04,4,-0.019404916,0.00976801
0.78,0.73,4,-0.039609045,0.023661264
0.2,-0.09,2,0.008261618,-0.036104114
1.25,1.19,2,-0.221138225,0.015829701
0.3,-0.07,1,-0.063167268,0.035438167
0.73,0.67,1,-0.023628049,-0.024460432
0.28,0.28,8,-0.05290349,-0.028985527
0.24,0.24,1,0.000788015,0.041277295
0.46,0.47,2,-0.027548222,-0.028795816
0.25,0.24,4,-0.0091566,-0.003976135
0.82,0.55,2,-0.019788183,0.028430519
0.21,0.19,3,-0.00461387,0.02488337
0.53,0.41,1,0.026377032,0.064850841
0.92,0.89,2,0.021642828,-0.025409925
-0.01,0.03,1,-0.031367629,0.047735618
0.2,0.24,6,-0.00251255,-0.016786589
0.3,0.28,3,-0.080409357,0.01627907
0.6,0.54,1,-0.010388553,0.040236685
0.28,0.21,4,-0.013075613,0.02728927
0.34,0.27,2,-0.05630355,0.024721897
0.02,-0.02,10,-0.046310819,0.096316049
0.06,0.05,2,-0.001481485,0.046439758
0.24,0.87,5,0.110220458,0.013698629
0.08,-0.02,4,-0.059241706,0.023584906
0.2,0.14,9,-0.031242747,0.040654418
0.3,0.39,1,0.011968628,0.010177136
0.02,0.02,6,0.102564103,-0.003322259
0.33,0.32,4,-0.027226481,-0.010498687
0.44,0.39,1,-0.014851493,0.010000018
0.39,0.32,4,0.001033667,0.00564975
0.49,0.45,2,-0.058823529,0
0.18,0.15,1,-0.010486636,-0.015037583
0.39,0.41,2,-0.027219707,0.009229774
0.07,0.07,1,0.082926829,-0.005351171
1.21,1.2,4,-0.035972405,0.008403372
-0.68,-0.69,4,-0.067213115,-0.036682616
0.21,0.22,1,-0.046263367,0.006825984
0.96,0.89,6,0.041744402,0.025663722
0.76,0.45,2,-0.002514507,0.04526749
0.25,0.27,1,-0.039999967,0
0,-0.01,3,0.017094017,0.047923323
-0.07,-0.05,5,0.082987552,0.039525692
0.52,0.48,1,-0.008886068,0.006644518
0.18,0.15,1,0.019859498,-0.037084367
-0.2,-0.19,4,0.09375,0.062015504
0.16,0.18,6,-0.064415603,0.025773215
-0.26,-0.25,7,0.060209425,-0.042857141
0.05,0.05,5,-0.085227273,0.057553957
0.4,0.25,1,0.087786027,-0.004434606
0.12,0.14,2,-0.032015395,-0.004830956
0.22,0.23,2,0.013363028,-0.01075271
0.18,0.22,2,-0.018326163,-0.033568866
0.14,0.15,2,0.077071844,-0.004654256
-0.08,-0.1,1,-0.099616858,0.011428571
0.12,0.29,1,0.015376452,-0.005235639
0.03,-0.05,6,-0.052175716,0.083102489
0.17,0.13,1,-0.004864865,-0.033016508
-0.09,-0.08,2,-0.265348837,0.076696165
0.39,0.36,2,0.053892195,0.006528835
1.92,1.89,7,-0.017373328,0.045112778
-1.8,-1.67,6,-0.001583782,-0.000809011
1.73,1.56,3,-0.049905679,0.028538374
1.57,1.37,4,-0.01132384,0.058449967
-0.64,-0.45,1,-0.046568617,-0.042243933
1,1.01,16,0.026004728,-0.004066312
0.55,0.54,15,-0.011500086,-0.036271066
0.48,0.49,4,-0.04191051,0.028000803
1.1,1.01,6,-0.037220843,0.017196266
0.55,0.67,3,-0.083750278,-0.033115136
0.31,0.2,1,0.000681451,-0.024474306
-0.04,-0.06,1,-0.105371901,-0.029010239
-1.14,-0.96,1,0,0.204301075
0.27,0.31,2,-0.021343032,0.08161105
-0.5,-0.71,2,-0.087843137,0.061241099
-0.32,-0.18,1,-0.073170732,0.072916667
-0.08,0.01,1,-0.037974684,-0.035051546
-0.18,-0.14,1,0.01986755,-0.086092715
0.14,0.04,1,-0.152067381,-0.108827086
-0.72,-0.7,4,-0.207585254,0.029713329
0,-0.01,2,-0.201587227,-0.132007233
0.3,0.29,6,-0.098349658,-0.050377834
1.18,0.94,1,-0.256539567,0.222912606
0.06,0.06,2,-0.203301022,-0.058378378
-0.37,-0.24,1,-0.167974465,-0.113628601
-0.15,-0.57,1,-0.050087873,0.002760252
0.16,0.14,2,-0.017895879,0.107551487
3,-2.98,1,0.058515284,0.02919708
0.06,0.11,1,-0.190055249,-0.071456311
-0.2,-0.22,3,-0.161993769,-0.164141414
0.11,0.09,3,0.01686747,-0.0275
-0.09,-0.11,1,0.089757128,-0.06231454
-0.68,-0.58,2,0.144408252,0.395177495
0.03,0.01,2,-0.249142857,-0.025025025
-1.3,-0.02,1,-0.132544379,-0.081918082
-0.34,-0.31,2,-0.114485981,0.353135314
-0.1,-0.09,2,-0.047244094,0.040983607
-0.07,-0.1,2,-0.149006623,0.051470588
0.14,0.11,1,-0.096491275,0.0625
-0.19,0.08,2,-0.158868335,0.06002401
-0.13,-0.13,1,-0.172268908,-0.100548446
-1.03,-0.63,3,-0.279651795,0.127272727
-0.1,-0.22,1,-0.174311927,-0.029166667
-0.19,-0.39,1,-0.18321513,-0.099337748
-0.55,-0.16,1,0.08,0.053050398
0.11,-0.07,1,-0.207707381,-0.083665339
-0.1,-0.12,1,-0.161290323,0.126903553
-4.21,-0.07,1,0.021650327,-0.048446602
-0.37,-0.22,1,-0.153846154,0.029772329
-0.07,-0.05,1,-0.164739884,-0.030769231
1.08,1.06,4,-0.018203091,0.089519318
0.7,0.67,8,-0.014823036,0.015148788
0.87,0.76,5,0.023033208,-0.02209706
0.67,0.36,17,0.041066754,0.024020017
1.47,1.46,10,-0.000585825,0.007421367
1.2,1.15,7,0.046674209,-0.023936979
0.85,0.84,10,0.009718,-0.019559447
2.06,2.05,10,-0.030359015,0.004919721
0.14,0.14,8,-0.005148583,0.009839459
2.74,2.62,9,0.024463725,-0.052665875
1.18,1.24,7,0.006971427,-0.016265911
2.37,2.31,8,-0.061286111,0.028091363
2.38,2.28,8,0.028564299,0.006324493
0.46,0.37,3,0.01642618,0.011959519
2.21,2.22,17,0.030431862,-0.037559994
0.6,0.55,8,0.015011303,0.031438686
0.75,0.72,2,0.054124832,0.025285302
1.12,1.1,7,0.003675861,0.015278697
0.14,0.17,2,0.006284658,0.034574942
0.78,0.9,11,0.009229349,0.010762073
0.63,0.63,5,-0.076412866,0.000548244
0.62,0.6,6,0.015250545,0.078768147
-1.15,-0.92,9,-0.069631077,-0.038854226
